datetime,timestamp,open,high,low,close
2026-06-04 11:40:00,1780573200,30064.1801,30077.5174,29987.0158,30003.1138
2026-06-04 11:45:00,1780573500,29999.4014,30003.5984,29846.9707,29850.2936
2026-06-04 11:50:00,1780573800,29850.0603,29932.8093,29815.1960,29927.8085
2026-06-04 11:55:00,1780574100,29922.2771,29953.6076,29839.8434,29861.5569
2026-06-04 12:00:00,1780574400,29852.8464,29897.8148,29809.5706,29851.3239
2026-06-04 12:05:00,1780574700,29863.3548,29970.4929,29861.9156,29916.6027
2026-06-04 12:10:00,1780575000,29917.4841,30015.0647,29912.6607,29984.6402
2026-06-04 12:15:00,1780575300,29991.3329,30020.8458,29933.9279,29933.9279
2026-06-04 12:20:00,1780575600,29927.2132,29963.2938,29854.5992,29900.8720
2026-06-04 12:25:00,1780575900,29896.8106,29980.9198,29879.7264,29928.8556
2026-06-04 12:30:00,1780576200,29940.0453,30019.7217,29913.2558,30019.7217
2026-06-04 12:35:00,1780576500,30009.9805,30017.6807,29931.2750,29996.1689
2026-06-04 12:40:00,1780576800,29998.8729,30049.0567,29985.5528,30025.9776
2026-06-04 12:45:00,1780577100,30021.6515,30021.6515,29877.7687,29943.4350
2026-06-04 12:50:00,1780577400,29938.0470,29938.0470,29814.9389,29820.6837
